lat,lon,age_mid,min_age,max_age,group,genesis_class,Minerals,Mn Ion,mindat ID,Locality containing Mineral
39.844722222222,-105.28055555556,954.0,48.0,1860.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,6282,"Schwartzwalder Mine (Ralston Creek Mine), Ralston Buttes District, Jefferson Co., Colorado, USA"
39.373333333333,-106.17583333333,28.5,24.0,33.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,7745,"Climax Mine (Climax Open Pit Mine), Climax, Climax District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46920,"A.Y. Mine, Iron Hill, Alicante, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,46920,"A.Y. Mine, Iron Hill, Alicante, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46919,"Iron Mine, Iron Hill, Alicante, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46918,"Silver Cord Mine, Iron Hill, Alicante, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46917,"Silver Wave Mine, Iron Hill, Alicante, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,23529,"Stone Mine, Iron Hill, Alicante, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,12115,"John Reed Mine, Alicante, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,115163,"Ella Beeler, Leadville District, Lake Co., Colorado, USA"
39.243055555556,-106.25222222222,39.59999999999999,37.9,41.3,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,115163,"Ella Beeler, Leadville District, Lake Co., Colorado, USA"
39.243055555556,-106.25222222222,39.59999999999999,37.9,41.3,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,3652,"Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46514,"Evening Star Mine, Carbonate Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,5903,"Wolftone Mine, Carbonate Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,47050,"Little Pittsburg Mine, Fryer Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,15793,"Matchless Mine, Fryer Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3648,"Julia Fisk Mine, Iowa Gulch, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46680,"Dome Mine, California Gulch, Iron Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46915,"Lime Mine, California Gulch, Iron Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,19754,"Rock Mine, California Gulch, Iron Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,46916,"Smuggler Mine, California Gulch, Iron Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.234166666667,-106.25888888889,39.59999999999999,37.9,41.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,17453,"Oro La Plata Mine, Iron Hill, Leadville, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,115255,"Little Keystone Shaft (Dinero), Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,115273,"Mammoth Mine, Leadville District, Lake Co., Colorado, USA"
39.354722222222,-106.16777777778,39.59999999999999,37.9,41.3,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,115279,"Minnie Pump Shaft, Leadville District, Lake Co., Colorado, USA"
37.8725,-106.9325,24.6,24.3,24.9,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,6433,"Bachelor Mine, Amethyst Vein, Creede District, Mineral Co., Colorado, USA"
37.8725,-106.9325,24.6,24.3,24.9,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3609,"Commodore Mine, Amethyst Vein, Creede District, Mineral Co., Colorado, USA"
37.8725,-106.9325,24.6,24.3,24.9,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3610,"Bulldog Mountain Mine (Bulldog Mountain Operation), Creede District, Mineral Co., Colorado, USA"
37.8725,-106.9325,24.6,24.3,24.9,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,116087,"Emperius Mine (Emperious Mining Company; Del Monte Mining Company; Chance Mining Co; Bachelor Mine; Amethyst Mine; Commodore Mining Company; Last Chance And Pittsburg Mine Co; New York Mine; Creede Mines), Creede District, Mineral Co., Colorado, USA"
37.8725,-106.9325,24.6,24.3,24.9,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,133853,"North Amethyst Vein, Creede District, Mineral Co., Colorado, USA"
37.8725,-106.9325,24.6,24.3,24.9,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,133499,"Puzzle Vein, Creede District, Mineral Co., Colorado, USA"
37.283888888889,-108.77777777778,70.0,60.0,80.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,116365,"McElmo Creek Area (McElmo Field; Ute Mountains Area), McElmo Creek (Ute Mountains) Area, Montezuma Co., Colorado, USA"
38.054166666667,-120.65805555556,66.95,33.9,100.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,116370,"Rico District (Pioneer District), Montezuma Co., Colorado, USA"
37.791111111111,-107.65972222222,26.0,26.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3690,"Sweet Home Mine (Home Sweet Home Mine; Sweet Home Lode And Pulaski Lode [Patents 106 And 107]), Mount Bross, Alma District, Park Co., Colorado, USA"
39.312777777778,-106.11805555556,26.0,26.0,26.0,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,3690,"Sweet Home Mine (Home Sweet Home Mine; Sweet Home Lode And Pulaski Lode [Patents 106 And 107]), Mount Bross, Alma District, Park Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3672,"Empress Josephine Mine (Empress Josephine Claim; Boss Mammoth Claim), Bonanza, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118460,"Bonanza Mine (Cornucopia Claims; Bonanza No. 1), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.312777777778,-106.14888888889,25.425,23.03,27.82,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118460,"Bonanza Mine (Cornucopia Claims; Bonanza No. 1), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118472,"Chloride Mine (Chloride 1-4 Claims), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,159166,"Clark Vein (Rawley No. 12 Tunnel; High Rock Tunnel), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118479,"Cocomongo Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.312777777778,-106.14888888889,25.425,23.03,27.82,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118479,"Cocomongo Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118480,"Colorado Belle Mine (Claim: Belle Of Colorado), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,7744,"Eagle Mine (Eagle-Hawk Mine Eagle And Hawk Claims), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118506,"Erie Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118513,"Exchequer Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118514,"Express Mine (Express - Headlight Mine), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118562,"Little Jenny Mine (Jennie Mine; Jenny Mine), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.312777777778,-106.14888888889,25.425,23.03,27.82,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118562,"Little Jenny Mine (Jennie Mine; Jenny Mine), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,27997,"Oregon Tunnel Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118601,"Paragon Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.248611111111,-106.10194444444,25.425,23.03,27.82,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,118605,"Pershing Mine (Pershing Manganese Mine; Saguache Manganese Mine No. 334), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118615,"Rawley Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
38.283055555556,-106.13305555556,25.425,23.03,27.82,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118643,"Superior Mine, Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA"
37.810555555556,-107.57833333333,23.0,20.0,26.0,C,Metamorphic Mn silicate,Pyroxmangite,Mn^2+,17461,"Osceola Mine (Osceola-Pride), Cunningham Gulch, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3680,"Howardsville, Animas District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,3680,"Howardsville, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,19.5,13.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119016,"Mystery Group (Fairview; Champion Mine), Kendall Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,19.5,13.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119091,"Titusville Mine (Columbia; Mighty Monarch), Round Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,19.5,13.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118837,"Alethea Group, Sultan Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,19.5,13.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118912,"Empire Group, Sultan Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
31.985277777778,-109.29027777778,19.5,13.0,26.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,118972,"King Group (King-United; Mohawk; Fairview; Harmon), Sultan Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,19.5,13.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,17092,"North Star Mine (Sultan Mine; North Star-Sultan), Sultan Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,19.5,13.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,204019,"Pittsburg Tunnel, Sultan Mountain, Silverton, Animas District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118859,"Ben Franklin, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118864,"Bill Young, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118864,"Bill Young, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118873,"Bonanza, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,3674,"Adams Mine (Adams Tunnel Mine), Cement Creek, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,194455,"Eureka Gulch, Eureka, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,118928,"George Washington Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.810555555556,-107.57833333333,23.0,20.0,26.0,C,Metamorphic Mn silicate,Pyroxmangite,Mn^2+,3630,"Sunnyside Mine Group (American Tunnel Mine; American Tunnel; Gold King Mine; Washington Mine; Belle Creole; Gold Prince; Brenneman Mine; Mogul Mine), Bonita Peak, Gladstone, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3630,"Sunnyside Mine Group (American Tunnel Mine; American Tunnel; Gold King Mine; Washington Mine; Belle Creole; Gold Prince; Brenneman Mine; Mogul Mine), Bonita Peak, Gladstone, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,3630,"Sunnyside Mine Group (American Tunnel Mine; American Tunnel; Gold King Mine; Washington Mine; Belle Creole; Gold Prince; Brenneman Mine; Mogul Mine), Bonita Peak, Gladstone, Eureka District, San Juan Co., Colorado, USA"
37.903055555556,-107.61138888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,3630,"Sunnyside Mine Group (American Tunnel Mine; American Tunnel; Gold King Mine; Washington Mine; Belle Creole; Gold Prince; Brenneman Mine; Mogul Mine), Bonita Peak, Gladstone, Eureka District, San Juan Co., Colorado, USA"
37.903055555556,-107.61138888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Tephroite,Mn^2+,3630,"Sunnyside Mine Group (American Tunnel Mine; American Tunnel; Gold King Mine; Washington Mine; Belle Creole; Gold Prince; Brenneman Mine; Mogul Mine), Bonita Peak, Gladstone, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,23584,"Sunnyside Extension Mine, Gladstone, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,11410,"Gold Prince Mine, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,118937,"Golden Fleece, Eureka District, San Juan Co., Colorado, USA"
37.810555555556,-107.57833333333,23.0,20.0,26.0,C,Metamorphic Mn silicate,Pyroxmangite,Mn^2+,17003,"No Name Mine, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,119037,"Red Cloud, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,119051,"San Juan Queen, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119054,"Scotia Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,119054,"Scotia Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119069,"Silver Queen Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,119069,"Silver Queen Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119072,"Sound Democrat, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,119072,"Sound Democrat, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119093,"Tom Moore Lode, Eureka District, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,119094,"Treasure Mountain Gold; Sandiago Tunnel Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,119100,"Uncompahgre Chief Occurrence, Eureka District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3586,"Alaska Mine, Poughkeepsie Gulch, San Juan Co., Colorado, USA"
37.894444444444,-107.61388888889,23.0,20.0,26.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,3586,"Alaska Mine, Poughkeepsie Gulch, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,8891,"Brooklyn Mine, Brown's Gulch, Red Mountain District, San Juan Co., Colorado, USA"
37.791111111111,-107.65972222222,23.0,20.0,26.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3664,"Yankee Girl Mine, Poughkeepsie Gulch, Red Mountain District, San Juan Co., Colorado, USA"
-36.822222222222,175.60666666666998,34.3,2.6,66.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,50133,"Kokomo-Tenmile Area, Summit Co., Colorado, USA"
39.405,-106.20416666667,34.3,2.6,66.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,120353,"Robinson Mine (Robinson No. 2), Kokomo-Tenmile Area, Summit Co., Colorado, USA"
38.727222222222,-105.14444444444,29.76,29.64,29.88,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,67776,"Cresson Open Pit, Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA"
39.010555555556,-105.29444444444,1054.5,995.0,1114.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,121019,"Crystal Peak, Teller Co., Colorado, USA"
41.267777777778,-73.439166666667,366.0,363.0,369.0,Other,Other/uncertain,Natrophilite,Mn^2+,6816,"Fillow Quarry (Branchville Quarry; Branchville Mica Mine; Smith Mine), Branchville, Redding (Reading), Fairfield Co., Connecticut, USA"
41.267777777778,-73.439166666667,366.0,363.0,369.0,Other,Magmatic/pegmatitic or phosphate-stage,Purpurite,Mn^3+,6816,"Fillow Quarry (Branchville Quarry; Branchville Mica Mine; Smith Mine), Branchville, Redding (Reading), Fairfield Co., Connecticut, USA"
41.267777777778,-73.439166666667,366.0,363.0,369.0,Other,Other/uncertain,Reddingite,Mn^2+,6816,"Fillow Quarry (Branchville Quarry; Branchville Mica Mine; Smith Mine), Branchville, Redding (Reading), Fairfield Co., Connecticut, USA"
41.267777777778,-73.439166666667,366.0,363.0,369.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,6816,"Fillow Quarry (Branchville Quarry; Branchville Mica Mine; Smith Mine), Branchville, Redding (Reading), Fairfield Co., Connecticut, USA"
41.267777777778,-73.439166666667,366.0,363.0,369.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,6816,"Fillow Quarry (Branchville Quarry; Branchville Mica Mine; Smith Mine), Branchville, Redding (Reading), Fairfield Co., Connecticut, USA"
41.267777777778,-73.439166666667,366.0,363.0,369.0,Other,Other/uncertain,Triploidite,Mn^2+,6816,"Fillow Quarry (Branchville Quarry; Branchville Mica Mine; Smith Mine), Branchville, Redding (Reading), Fairfield Co., Connecticut, USA"
41.516388888889,-72.521944444444,258.15,242.3,274.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,6782,"Anderson No. 1 Mica Mine (Swanson Mine; Swanson Lithia Mine), East Hampton (Chatham), Middlesex Co., Connecticut, USA"
41.516388888889,-72.521944444444,258.15,242.3,274.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,6782,"Anderson No. 1 Mica Mine (Swanson Mine; Swanson Lithia Mine), East Hampton (Chatham), Middlesex Co., Connecticut, USA"
41.516388888889,-72.521944444444,258.15,242.3,274.0,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,6782,"Anderson No. 1 Mica Mine (Swanson Mine; Swanson Lithia Mine), East Hampton (Chatham), Middlesex Co., Connecticut, USA"
41.574166666667,-72.552222222222,273.0,272.0,274.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,23093,"State Forest Quarry #2 (State Forest No. 2 Mica Mine), Cobalt, East Hampton (Chatham), Middlesex Co., Connecticut, USA"
41.516388888889,-72.521944444444,273.0,272.0,274.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,29586,"Nathan Hall Quarry (Clark Hill Quarry), East Hampton (Chatham), Middlesex Co., Connecticut, USA"
41.543611111111,-72.605555555556,277.9,277.9,277.9,C,Metamorphic Mn silicate,Spessartine,Mn^2+,17878,"Middletown, Middlesex Co., Connecticut, USA"
41.551666666667,-72.597222222222,277.9,277.9,277.9,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,6784,"White Rock District (White Rocks District), Middletown, Middlesex Co., Connecticut, USA"
41.592777777778,-72.591944444444,231.0,227.0,235.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,21607,"Schoonmaker Mine (Cramer Mine), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.591944444444,-72.591666666667,231.0,227.0,235.0,Other,Other/uncertain,Natrophilite,Mn^2+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.591944444444,-72.591666666667,231.0,227.0,235.0,Other,Magmatic/pegmatitic or phosphate-stage,Purpurite,Mn^3+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.592777777778,-72.591944444444,231.0,227.0,235.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.591944444444,-72.591666666667,231.0,227.0,235.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.591944444444,-72.591666666667,231.0,227.0,235.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.591944444444,-72.591666666667,231.0,227.0,235.0,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
41.591944444444,-72.591666666667,231.0,227.0,235.0,Other,Other/uncertain,Wodginite,Mn^2+,3708,"Strickland Quarry (Eureka Quarry), Strickland Pegmatite (Strickland-Cramer Quarry; Strickland-Cramer Mine; Strickland-Cramer Feldspar-Mica Quarries), Collins Hill, Portland, Middlesex Co., Connecticut, USA"
43.993888888889,-115.03888888889,45.5,44.0,47.0,Other,Hydrothermal/metasomatic,Pyrophanite,Mn^2+,3746,"Sawtooth Batholith/Sawtooth Mts, Boise Co., Idaho, USA"
43.993888888889,-115.03888888889,45.5,44.0,47.0,Other,Other/uncertain,Wodginite,Mn^2+,3746,"Sawtooth Batholith/Sawtooth Mts, Boise Co., Idaho, USA"
